success,model,sample,local_steps,local_psnr,local_conf_c1,local_conf_c2,remote_steps,remote_psnr,s1_label,s2_label,s1_conf_c1,s1_conf_c2,s2_conf_c1,s2_conf_c2
True,cifar10,65,242,53.355733739620426,0.4987679123878479,0.49875912070274353,447,53.35571492135462,5,2,0.4987640082836151,0.49876317381858826,0.49876660108566284,0.4987604320049286
False,cifar10,66,50,65.36138624729419,0.39365243911743164,0.3936476409435272,499,None,2,2,0.3936525583267212,0.3936472535133362,0.39365309476852417,0.3936466574668884
False,cifar10,67,277,63.401568952890955,0.490665465593338,0.4906555116176605,499,None,2,2,0.4906638562679291,0.49065694212913513,0.49066317081451416,0.490657776594162
False,cifar10,68,139,53.47481757026508,0.4164826273918152,0.4164736866950989,499,None,6,6,0.41648074984550476,0.41647687554359436,0.41648125648498535,0.41647613048553467
False,cifar10,69,413,54.31310554672932,0.4999963641166687,0.49998873472213745,499,None,0,0,0.49999624490737915,0.499988853931427,0.49999552965164185,0.4999895691871643
False,cifar10,70,353,57.049935885161815,0.49981123208999634,0.4998014569282532,499,None,6,6,0.4998090863227844,0.4998036026954651,0.49980777502059937,0.49980491399765015
False,cifar10,71,159,60.78410607555316,0.4828614592552185,0.48285192251205444,499,None,1,1,0.4828585088253021,0.4828547239303589,0.48285889625549316,0.482854425907135
True,cifar10,72,151,52.76551870215708,0.4990450441837311,0.4990352988243103,192,52.765493315003944,2,5,0.4990401864051819,0.4990401864051819,0.49904078245162964,0.49903959035873413
False,cifar10,73,70,59.96536762461898,0.49999791383743286,0.4999917149543762,499,None,2,2,0.49999696016311646,0.4999926686286926,0.49999624490737915,0.49999338388442993
False,cifar10,74,140,62.392717893243024,0.4993365406990051,0.49932700395584106,499,None,8,8,0.49933570623397827,0.4993278384208679,0.49933284521102905,0.49933069944381714
False,cifar10,75,1999,None,0.44112199544906616,0.44109833240509033,None,None,None,None,None,None,None,None
False,cifar10,76,0,None,1.0,9.21836551537325e-10,None,None,None,None,None,None,None,None
False,cifar10,77,290,53.795169756843364,0.30518823862075806,0.30517879128456116,499,None,2,2,0.3051859140396118,0.3051838278770447,0.3051862418651581,0.30518344044685364
False,cifar10,78,0,None,1.0,2.025122014526204e-10,None,None,None,None,None,None,None,None
False,cifar10,79,172,63.58666423282923,0.4999961853027344,0.4999876022338867,499,None,8,8,0.49999380111694336,0.49998998641967773,0.49999570846557617,0.4999880790710449
False,cifar10,80,381,68.58408548850949,0.49988213181495667,0.4998749792575836,499,None,8,8,0.49987950921058655,0.49987760186195374,0.4998801052570343,0.499877005815506
False,cifar10,81,0,None,1.0,2.159903506049332e-11,None,None,None,None,None,None,None,None
False,cifar10,82,424,48.66963660692456,0.4999077618122101,0.499898225069046,499,None,6,6,0.4999082386493683,0.4998977482318878,0.499907523393631,0.4998984634876251
True,cifar10,83,126,68.6922522331473,0.49903666973114014,0.49902763962745667,257,68.69213394980603,5,3,0.4990345537662506,0.4990297853946686,0.4990321695804596,0.4990321695804596
False,cifar10,84,0,None,1.0,2.6612330117359306e-09,None,None,None,None,None,None,None,None
False,cifar10,85,0,None,1.0,1.574400165793577e-08,None,None,None,None,None,None,None,None
False,cifar10,86,205,56.06541478249767,0.49969977140426636,0.4996914267539978,499,None,9,9,0.49969881772994995,0.4996923804283142,0.49969834089279175,0.4996928572654724
False,cifar10,87,205,53.93089484664249,0.4954582154750824,0.49545279145240784,499,None,8,8,0.4954572916030884,0.49545374512672424,0.4954572319984436,0.49545368552207947
False,cifar10,88,1006,67.2014716340359,0.49995577335357666,0.4999464750289917,499,None,1,1,0.49995505809783936,0.499947190284729,0.49995553493499756,0.4999467134475708
True,cifar10,89,245,52.56194480882628,0.49974632263183594,0.49974536895751953,0,52.56194480882628,3,2,0.4997459650039673,0.4997457265853882,0.4997466802597046,0.4997450113296509
False,cifar10,90,0,None,1.0,2.1470178523941286e-08,None,None,None,None,None,None,None,None
False,cifar10,91,1676,64.3678205641781,0.44125694036483765,0.44124719500541687,499,None,1,1,0.4412569999694824,0.44124749302864075,0.44125741720199585,0.44124647974967957
False,cifar10,92,322,59.96970611491992,0.4687553644180298,0.4687461853027344,499,None,8,8,0.4687528610229492,0.4687490463256836,0.4687550663948059,0.4687465727329254
False,cifar10,93,1999,None,0.4996037185192108,0.4995875060558319,None,None,None,None,None,None,None,None
False,cifar10,94,118,66.64880922550259,0.4999987483024597,0.49999016523361206,499,None,5,5,0.49999457597732544,0.49999433755874634,0.49999624490737915,0.4999926686286926
False,cifar10,95,631,75.1864638107155,0.43905580043792725,0.43904605507850647,499,None,2,2,0.4390558898448944,0.4390467405319214,0.43905553221702576,0.4390470087528229
False,cifar10,96,181,60.817053757714454,0.5000016689300537,0.49999213218688965,499,None,1,1,0.5000021457672119,0.49999165534973145,0.4999988079071045,0.49999499320983887
False,cifar10,97,0,None,1.0,9.597918904091784e-09,None,None,None,None,None,None,None,None
False,cifar10,98,346,50.6711199647435,0.4999525547027588,0.4999430179595947,499,None,1,1,0.4999537467956543,0.4999418258666992,0.4999513626098633,0.49994421005249023
False,cifar10,99,1189,58.08180065539957,0.3940305709838867,0.3940211236476898,499,None,7,7,0.3940318524837494,0.39401885867118835,0.394029825925827,0.39402174949645996
False,cifar10,100,0,None,1.0,1.1708788605346854e-08,None,None,None,None,None,None,None,None
False,cifar10,101,0,None,1.0,2.0120075744367583e-11,None,None,None,None,None,None,None,None
False,cifar10,102,0,None,1.0,4.8023110821304726e-08,None,None,None,None,None,None,None,None
False,cifar10,103,912,67.12479757848598,0.49605461955070496,0.49604469537734985,499,None,3,3,0.49605461955070496,0.49604469537734985,0.4960552155971527,0.4960440993309021
False,cifar10,104,426,52.96264992520002,0.49997758865356445,0.4999678134918213,499,None,4,4,0.49997854232788086,0.4999668598175049,0.49997806549072266,0.4999673366546631
False,cifar10,105,0,None,1.0,1.7932433966569294e-12,None,None,None,None,None,None,None,None
False,cifar10,106,271,60.178377265553905,0.47369274497032166,0.47368359565734863,499,None,2,2,0.47369271516799927,0.4736836850643158,0.4736917018890381,0.4736845791339874
False,cifar10,107,80,63.5011833443628,0.4246326982975006,0.4246255159378052,499,None,3,3,0.4246325194835663,0.42462679743766785,0.4246315360069275,0.42462703585624695
False,cifar10,108,1048,75.68304797770531,0.35193172097206116,0.3519217371940613,499,None,7,7,0.3519308567047119,0.3519243896007538,0.35193124413490295,0.3519255816936493
False,cifar10,109,281,53.09674679295932,0.4998748004436493,0.49986550211906433,499,None,2,2,0.4998736083507538,0.49986669421195984,0.4998736083507538,0.49986669421195984
False,cifar10,110,0,None,1.0,5.809696723702018e-09,None,None,None,None,None,None,None,None
False,cifar10,111,214,64.52069101779279,0.3208264410495758,0.3208169639110565,499,None,2,2,0.32082459330558777,0.32082077860832214,0.3208252191543579,0.3208218514919281
False,cifar10,112,0,None,1.0,1.0611578456221071e-11,None,None,None,None,None,None,None,None
False,cifar10,113,191,59.95075072770946,0.4987831711769104,0.4987731873989105,499,None,4,4,0.4987824559211731,0.4987739026546478,0.49878305196762085,0.4987733066082001
False,cifar10,114,459,52.10432986144839,0.5000044703483582,0.4999954104423523,499,None,9,9,0.5000035166740417,0.4999963641166687,0.5000025629997253,0.4999973177909851
False,cifar10,115,580,75.4370663247126,0.4423150420188904,0.44230523705482483,499,None,3,3,0.44231516122817993,0.44230493903160095,0.4423169791698456,0.4423035979270935
False,cifar10,116,350,50.871604696801704,0.49997520446777344,0.4999654293060303,499,None,4,4,0.4999732971191406,0.4999673366546631,0.4999748468399048,0.4999657869338989
False,cifar10,117,1999,None,0.4999404549598694,0.49992042779922485,None,None,None,None,None,None,None,None
False,cifar10,118,359,54.071883879607874,0.4999954104423523,0.49998587369918823,499,None,2,2,0.4999951720237732,0.49998611211776733,0.4999956488609314,0.49998563528060913
False,cifar10,119,347,51.65599012517869,0.48147931694984436,0.48146966099739075,499,None,8,8,0.48147836327552795,0.4814704358577728,0.48147815465927124,0.48147058486938477
True,cifar10,120,159,48.27655003368021,0.5000045299530029,0.49999499320983887,149,48.27654658079081,1,0,0.5000033378601074,0.4999961853027344,0.4999999403953552,0.499999463558197
False,cifar10,121,1049,62.72872158877645,0.39964452385902405,0.3996388018131256,499,None,2,2,0.39964285492897034,0.3996407091617584,0.39964431524276733,0.39963868260383606
False,cifar10,122,0,None,1.0,3.997003616973416e-09,None,None,None,None,None,None,None,None
False,cifar10,123,290,66.80697087821746,0.4981280565261841,0.49812495708465576,499,None,2,2,0.49812769889831543,0.4981253147125244,0.4981271028518677,0.49812591075897217
False,cifar10,124,79,55.77774515522631,0.5000039935112,0.4999949336051941,499,None,2,2,0.5000030398368835,0.4999958872795105,0.5000039935112,0.4999949336051941
False,cifar10,125,1999,None,0.33222270011901855,0.3322051167488098,None,None,None,None,None,None,None,None
False,cifar10,126,181,57.046777048857116,0.5000040531158447,0.49999451637268066,499,None,0,0,0.5000016689300537,0.4999969005584717,0.4999995231628418,0.4999990463256836
False,cifar10,127,79,63.27373323486988,0.4988788068294525,0.4988726079463959,499,None,5,5,0.4988791346549988,0.4988722503185272,0.4988788664340973,0.4988725483417511
True,cifar10,128,131,58.19926463827158,0.4998874366283417,0.4998776614665985,381,58.19924865681929,0,9,0.49988266825675964,0.49988242983818054,0.49988576769828796,0.4998793303966522
False,cifar10,129,0,None,1.0,1.7577359012754812e-10,None,None,None,None,None,None,None,None
False,cifar10,130,1999,None,0.4796467423439026,0.479620099067688,None,None,None,None,None,None,None,None
False,cifar10,131,0,None,1.0,2.3491928402563644e-09,None,None,None,None,None,None,None,None
False,cifar10,132,520,62.5840285682845,0.4997940957546234,0.49978432059288025,499,None,2,2,0.49979278445243835,0.4997856318950653,0.49979326128959656,0.4997851550579071
False,cifar10,133,1999,None,0.35619795322418213,0.35615116357803345,None,None,None,None,None,None,None,None
False,cifar10,134,1046,55.17328713015691,0.47892439365386963,0.4789144694805145,499,None,7,7,0.4789232611656189,0.4789157211780548,0.47892457246780396,0.4789140820503235
False,cifar10,135,145,57.00674561759346,0.4679805338382721,0.46797141432762146,499,None,7,7,0.4679785370826721,0.46797311305999756,0.46797803044319153,0.4679739773273468
True,cifar10,136,127,59.03096673320778,0.4946553707122803,0.4946459233760834,158,59.030946983522114,1,2,0.4946530759334564,0.4946482479572296,0.49465081095695496,0.49465057253837585
True,cifar10,137,293,60.693104079068185,0.49731719493865967,0.49730759859085083,431,60.69306237913903,6,0,0.49731388688087463,0.49731093645095825,0.4973126947879791,0.4973119795322418
False,cifar10,138,128,65.82497263036424,0.4962010979652405,0.4961913824081421,499,None,2,2,0.4961998164653778,0.49619272351264954,0.49619993567466736,0.49619260430336
True,cifar10,139,95,62.642638112191975,0.49993157386779785,0.4999222755432129,22,62.642565527562084,2,4,0.49992692470550537,0.49992692470550537,0.4999270439147949,0.4999268054962158
True,cifar10,140,160,56.2888946009996,0.49986645579338074,0.4998578727245331,122,56.28888787845642,3,6,0.49986252188682556,0.49986180663108826,0.4998645484447479,0.4998597800731659
False,cifar10,141,165,68.57490971149646,0.49994707107543945,0.4999380111694336,499,None,1,1,0.49994421005249023,0.4999408721923828,0.49994397163391113,0.4999411106109619
False,cifar10,142,148,54.35381178077848,0.49975645542144775,0.4997469186782837,499,None,7,7,0.4997551441192627,0.49974822998046875,0.49975502490997314,0.4997483491897583
False,cifar10,143,910,49.48387526645918,0.49976009130477905,0.4997507929801941,499,None,6,6,0.49976056814193726,0.4997503161430359,0.49975937604904175,0.4997515082359314
False,cifar10,144,375,52.915169896886724,0.49997687339782715,0.499967098236084,499,None,0,0,0.49997615814208984,0.4999678134918213,0.4999765157699585,0.49996745586395264
False,cifar10,145,1452,57.17338336590147,0.4991764426231384,0.4991665780544281,499,None,4,4,0.4991752505302429,0.4991677403450012,0.4991758465766907,0.49916714429855347
True,cifar10,146,231,55.83533428149007,0.4998360872268677,0.4998277425765991,469,55.835319520285786,0,8,0.49983227252960205,0.49983155727386475,0.49983203411102295,0.49983179569244385
False,cifar10,147,511,54.19461533594753,0.5000039935112,0.4999944567680359,499,None,5,5,0.5000051856040955,0.4999932646751404,0.5000070929527283,0.49999135732650757
False,cifar10,148,0,None,1.0,1.6179104497110464e-13,None,None,None,None,None,None,None,None
True,cifar10,149,138,54.75579157266695,0.49996739625930786,0.4999585747718811,112,54.755780945790775,0,2,0.4999644160270691,0.4999615550041199,0.4999634623527527,0.4999625086784363
False,cifar10,150,741,62.128649267434454,0.3684099018573761,0.36840033531188965,499,None,5,5,0.3684101998806,0.36840054392814636,0.3684086799621582,0.36840128898620605
False,cifar10,151,1999,None,0.48292505741119385,0.48291054368019104,None,None,None,None,None,None,None,None
True,cifar10,152,171,54.83469489509674,0.4981203079223633,0.4981110394001007,324,54.83466904327565,6,4,0.49811628460884094,0.49811509251594543,0.4981158673763275,0.4981153905391693
False,cifar10,153,59,70.14771139295706,0.5000025033950806,0.49999678134918213,499,None,6,6,0.5000020265579224,0.49999725818634033,0.5000003576278687,0.49999892711639404
False,cifar10,154,0,None,1.0,2.0374368858711023e-08,None,None,None,None,None,None,None,None
False,cifar10,155,1999,None,0.3791939616203308,0.37915951013565063,None,None,None,None,None,None,None,None
False,cifar10,156,919,62.30971048151558,0.49805328249931335,0.4980456829071045,499,None,5,5,0.4980548322200775,0.49804413318634033,0.49805334210395813,0.49804550409317017
True,cifar10,157,79,68.68924043667946,0.48701685667037964,0.48701128363609314,51,68.6892066645391,4,2,0.48701414465904236,0.48701390624046326,0.4870143532752991,0.48701366782188416
False,cifar10,158,378,58.93511910983107,0.41189390420913696,0.4118848741054535,499,None,5,5,0.41189324855804443,0.4118855893611908,0.4118935167789459,0.4118853807449341
False,cifar10,159,247,55.519459251773576,0.5000030398368835,0.4999963641166687,499,None,8,8,0.5000013709068298,0.4999980330467224,0.5000016093254089,0.4999977946281433
True,cifar10,160,170,56.67844048697848,0.4996316730976105,0.4996240437030792,407,56.67841475013495,6,1,0.4996279776096344,0.4996277391910553,0.49962976574897766,0.49962595105171204
False,cifar10,161,0,None,1.0,1.4008459323089362e-11,None,None,None,None,None,None,None,None
False,cifar10,162,0,None,1.0,9.628925212723516e-09,None,None,None,None,None,None,None,None
True,cifar10,163,812,68.20678529649072,0.498549222946167,0.4985394775867462,401,68.20680898360844,0,4,0.49854448437690735,0.49854424595832825,0.49854516983032227,0.49854350090026855
False,cifar10,164,1977,49.365025498236605,0.3537837564945221,0.35377490520477295,499,None,1,1,0.35378339886665344,0.3537750542163849,0.35378336906433105,0.35377568006515503
False,cifar10,165,434,53.06008189000835,0.4997856318950653,0.49977704882621765,499,None,3,3,0.49978598952293396,0.499776691198349,0.49978718161582947,0.4997754991054535
False,cifar10,166,0,None,1.0,2.817146160793982e-08,None,None,None,None,None,None,None,None
False,cifar10,167,94,54.37034816665668,0.5000042915344238,0.49999570846557617,499,None,1,1,0.5000019073486328,0.4999980926513672,0.500002384185791,0.499997615814209
False,cifar10,168,168,51.461804608416074,0.4999638795852661,0.49995672702789307,499,None,4,4,0.4999648332595825,0.49995577335357666,0.4999655485153198,0.49995505809783936
False,cifar10,169,691,66.97824070746566,0.4996844232082367,0.49967464804649353,499,None,1,1,0.4996846616268158,0.49967440962791443,0.49968644976615906,0.49967262148857117
True,cifar10,171,90,56.79865866486224,0.48874881863594055,0.4887389540672302,59,56.7986440177732,3,2,0.4887439012527466,0.48874378204345703,0.4887450039386749,0.4887425899505615
False,cifar10,172,866,53.082397622432524,0.5000047087669373,0.4999951720237732,499,None,0,0,0.5000056624412537,0.4999942183494568,0.5000054240226746,0.4999944567680359
True,cifar10,173,41,67.5179968573218,0.5000030994415283,0.49999547004699707,92,67.5179822202988,8,0,0.5000007152557373,0.4999978542327881,0.4999992847442627,0.4999992847442627
True,cifar10,174,316,57.46834800597422,0.4995670020580292,0.49956032633781433,466,57.46833257062167,2,4,0.49956390261650085,0.49956342577934265,0.4995652139186859,0.4995621144771576
False,cifar10,175,1491,49.91623193724401,0.4999426603317261,0.499933123588562,499,None,6,6,0.4999430179595947,0.49993276596069336,0.4999420642852783,0.49993371963500977
False,cifar10,176,0,None,1.0,9.178526383379904e-09,None,None,None,None,None,None,None,None
True,cifar10,177,54,68.0726582178252,0.4984855055809021,0.4984847903251648,10,68.07266217760038,3,5,0.49848562479019165,0.49848467111587524,0.4984869956970215,0.49848341941833496
False,cifar10,178,224,60.36756754500884,0.4950706660747528,0.49506428837776184,499,None,4,4,0.49507269263267517,0.49506208300590515,0.4950713515281677,0.49506357312202454
True,cifar10,179,113,55.78784569541503,0.49951308965682983,0.49950331449508667,53,55.78783858225943,2,0,0.49950867891311646,0.49950772523880005,0.49950873851776123,0.4995075464248657
True,cifar10,180,75,59.04679136328075,0.4778326749801636,0.47782379388809204,32,59.04675171981161,3,0,0.4778285026550293,0.4778280556201935,0.4778287708759308,0.47782763838768005
False,cifar10,181,1999,None,0.4991579055786133,0.49913862347602844,None,None,None,None,None,None,None,None
False,cifar10,182,470,58.079763742650556,0.314809650182724,0.3147997260093689,499,None,0,0,0.3148086965084076,0.314801424741745,0.31480827927589417,0.314800888299942
False,cifar10,183,74,70.20363373485422,0.4877777695655823,0.48777124285697937,499,None,6,6,0.48777782917022705,0.487771213054657,0.4877782166004181,0.4877708852291107
True,cifar10,184,120,63.039536957493695,0.49992668628692627,0.4999178647994995,30,63.03951160696002,3,5,0.4999229907989502,0.4999215602874756,0.49992358684539795,0.49992096424102783
True,cifar10,185,60,73.16193204564775,0.4790606200695038,0.4790511429309845,130,73.16177483029084,2,7,0.479059636592865,0.4790525436401367,0.47905611991882324,0.4790555536746979
False,cifar10,186,0,None,1.0,3.9929278717355527e-16,None,None,None,None,None,None,None,None
False,cifar10,187,280,55.558862393343574,0.4995952546596527,0.49958619475364685,499,None,3,3,0.49959561228752136,0.4995858371257782,0.49959585070610046,0.4995855987071991
False,cifar10,188,693,81.05552802166764,0.499258428812027,0.4992488920688629,499,None,8,8,0.4992596209049225,0.4992477297782898,0.4992578327655792,0.49924948811531067
False,cifar10,189,1999,None,0.4992154538631439,0.4991952180862427,None,None,None,None,None,None,None,None
False,cifar10,190,197,58.36645393575193,0.4996326267719269,0.4996228516101837,499,None,0,0,0.49963298439979553,0.49962249398231506,0.4996282160282135,0.4996272623538971
False,cifar10,191,1999,None,0.48881444334983826,0.4887799322605133,None,None,None,None,None,None,None,None
False,cifar10,192,82,80.57364174521157,0.4999070465564728,0.49989762902259827,499,None,7,7,0.4999035894870758,0.4999009668827057,0.499904066324234,0.49990060925483704
True,cifar10,193,227,58.98217794903796,0.49997472763061523,0.4999713897705078,0,58.98217794903796,0,8,0.4999732971191406,0.4999728202819824,0.4999732971191406,0.4999728202819824
False,cifar10,194,700,54.96545911032648,0.49969589710235596,0.4996861219406128,499,None,6,6,0.49969613552093506,0.4996858835220337,0.4996957778930664,0.49968624114990234
False,cifar10,195,587,52.656740250805655,0.4999871850013733,0.49997764825820923,499,None,2,2,0.49998706579208374,0.4999777674674988,0.4999852776527405,0.49997955560684204
False,cifar10,196,146,58.3927268803523,0.4965139329433441,0.4965042173862457,499,None,8,8,0.49651139974594116,0.4965066611766815,0.4965124726295471,0.49650561809539795
False,cifar10,197,1122,55.30076912453231,0.49968287348747253,0.4996732175350189,499,None,5,5,0.49968263506889343,0.499673455953598,0.4996834695339203,0.49967262148857117
False,cifar10,198,681,68.14619775958138,0.5000040531158447,0.4999959468841553,499,None,0,0,0.5000030994415283,0.4999969005584717,0.5000038146972656,0.4999961853027344
False,cifar10,199,526,70.22743108459076,0.4999161958694458,0.49990689754486084,499,None,3,3,0.49991679191589355,0.4999063014984131,0.4999157190322876,0.49990737438201904
False,cifar10,200,427,70.5834748449596,0.3697711229324341,0.36976179480552673,499,None,3,3,0.3697707951068878,0.3697625398635864,0.36976897716522217,0.3697644770145416
False,imagenet,42,218,73.94653590207722,0.3518052399158478,0.3517955243587494,999,None,253,253,0.35180115699768066,0.3517998158931732,0.3518020212650299,0.3517986536026001
False,imagenet,43,1823,73.27490209546978,0.39939963817596436,0.39938974380493164,499,None,880,880,0.3994010090827942,0.3993888199329376,0.3993970453739166,0.3993913233280182
False,imagenet,44,1999,None,0.13089784979820251,0.13087762892246246,None,None,None,None,None,None,None,None
False,imagenet,45,1999,None,0.13171204924583435,0.1315847486257553,None,None,None,None,None,None,None,None
